,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2359,1348793,17-Mar-19,Nevada,Las Vegas,600 E Fremont St,0,4,0,0,3
2360,1347974,16-Mar-19,New Jersey,Camden,619 Ferry Ave,1,3,0,0,1
2361,1348291,15-Mar-19,Alabama,Mobile,515 Dauphin Island Pkwy,2,3,0,1,2
2362,1347894,14-Mar-19,Montana,Missoula,5145 Airway Blvd,1,3,0,0,1
2363,1344488,11-Mar-19,New Jersey,Paterson,291 12th Ave,0,4,0,0,0
2364,1343330,10-Mar-19,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,0,0,0
2365,1343274,10-Mar-19,Colorado,Denver,15th St and Market St,1,4,0,0,1
2366,1338860,3-Mar-19,California,Oakland,316 14th St,0,4,0,0,1
2367,1338765,3-Mar-19,Illinois,Chicago,2900 block of E 79th St,0,6,0,0,0
2368,1338790,2-Mar-19,Arkansas,Pine Bluff,723 East 25th Ave,1,4,0,0,0
2369,1337498,28-Feb-19,California,Oakland,9755 Edes Ave,1,3,0,0,0
2370,1333480,22-Feb-19,Alabama,Birmingham,1100 block of Carnation Dr,2,2,0,0,1
2371,1331974,21-Feb-19,Maryland,Baltimore,500 block of Bloom St,1,4,0,0,0
2372,1332507,21-Feb-19,Kentucky,Elizabethtown,600 N Miles St,2,2,0,0,1
2373,1332429,21-Feb-19,Texas,Houston,12800 block of Eastbrook Dr,2,2,0,0,2
2374,1332181,20-Feb-19,Tennessee,Covington,529 N College St,0,4,0,0,1
2375,1329144,17-Feb-19,Texas,Henderson,504 S Van Buren St,2,2,0,0,1
2376,1328792,17-Feb-19,Indiana,Evansville,664 E Illinois St,0,5,0,0,1
2377,1329075,17-Feb-19,Louisiana,New Orleans,Tulane Ave and Elk Pl,0,5,1,0,0
2378,1328562,16-Feb-19,Mississippi,Clinton,1214 Foxhill Dr,4,0,1,0,0
2379,1327321,15-Feb-19,Illinois,Aurora,641 Archer Ave,5,6,1,0,0
2380,1324279,11-Feb-19,Texas,Livingston,3628 FM 3126,4,0,1,0,0
2381,1323448,9-Feb-19,Virginia,Petersburg,109 Perry St,0,4,0,0,0
2382,1321021,6-Feb-19,New York,Brooklyn,1778 Fulton St,1,3,0,0,0
2383,1321093,5-Feb-19,Texas,San Antonio,538 Hot Wells Blvd,2,2,0,0,1
2384,1319333,4-Feb-19,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,0,0,1
2385,1319325,4-Feb-19,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,0,0,0
2386,1320286,3-Feb-19,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,0,0,1
2387,1318391,3-Feb-19,Illinois,Chicago,938 E 75th St,2,5,0,0,0
2388,1318187,1-Feb-19,California,San Diego,6800 block of Springfield St,0,4,0,0,0
2389,1314253,27-Jan-19,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,0,0,0
2390,1312391,26-Jan-19,Georgia,Albany,300 block of W Roosevelt,0,4,0,0,0
2391,1312463,26-Jan-19,Indiana,Indianapolis,2957 N Sherman Dr,0,5,0,0,1
2392,1313291,26-Jan-19,New Jersey,Newark,612 Bergen St,1,3,0,0,0
2393,1312284,26-Jan-19,Louisiana,Gonzales,42350 Church Point Rd,5,0,0,0,1
2394,1310775,24-Jan-19,Pennsylvania,State College,1450 S Atherton St,3,1,1,0,0
2395,1310397,24-Jan-19,Georgia,Rockmart,319 Williamson St,4,1,0,0,1
2396,1309114,23-Jan-19,Florida,Sebring,1901 US 27 S,5,0,0,0,1
2397,1306920,20-Jan-19,Florida,Miami,26133 SW 139th Ave,0,4,0,0,0
2398,1305563,19-Jan-19,Pennsylvania,Lebanon,1140 Church St,0,4,0,0,2
2399,1305294,19-Jan-19,Texas,Houston,7041 Sherman St,0,0,3,1,0
2400,1305679,19-Jan-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4,0,0,1
2401,1305516,19-Jan-19,Illinois,Chicago,4400 block of W Madison St,0,4,0,0,0
2402,1305538,19-Jan-19,Florida,Jacksonville,11445 Brian Lakes Drive,2,2,1,0,0
2403,1303486,17-Jan-19,Kentucky,Owensboro,940 Audubon Ave,3,1,0,0,2
2404,1302060,16-Jan-19,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,0,0,0
2405,1303303,16-Jan-19,California,Palmdale,Ranch Center Dr and 40th St W,3,1,0,0,1
2406,1301778,15-Jan-19,Arkansas,Little Rock,5420 Baseline Rd,1,3,0,1,1
2407,1299680,13-Jan-19,Arizona,Phoenix,2445 E Van Buren St,1,4,0,1,0
2408,1295294,6-Jan-19,New Mexico,Roswell,1300 block of W College Blvd,0,4,0,0,1
2409,1293054,4-Jan-19,California,Torrance,22501 Hawthorne Blvd,3,4,0,0,1
2410,1292684,4-Jan-19,Virginia,Hurt,3197 Shula Dr,2,2,1,0,0
2411,1291779,2-Jan-19,Arkansas,Jonesboro,3516 Galaxy St,1,3,0,0,2
2412,1289877,1-Jan-19,South Carolina,Columbia,1709 Decker Blvd,0,5,0,0,0
2413,1289618,1-Jan-19,Florida,Tallahassee,2020 W Pensacola St,0,5,0,0,0
2414,1289686,31-Dec-18,Ohio,Cleveland,4462 Denison Ave,3,2,0,0,0
2415,1288376,29-Dec-18,Ohio,Lima,904 S Main St,1,3,0,0,1
2416,1287286,28-Dec-18,Missouri,Saint Charles,150 Whetstone Dr,4,0,0,1,1
2417,1284586,24-Dec-18,Louisiana,Lutcher,2176 Main St,2,2,0,0,2
2418,1283229,23-Dec-18,Missouri,Springfield,1042 W College St,1,6,0,0,1
2419,1282704,22-Dec-18,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,0,0,0
2420,1279617,18-Dec-18,Maryland,Baltimore,3942 Park Heights Ave,0,4,0,1,1
2421,1277327,15-Dec-18,Florida,Miami,239 NW 16th St,0,5,0,0,0
2422,1277411,14-Dec-18,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,0,0,2
2423,1276091,13-Dec-18,Pennsylvania,Philadelphia,4505 N Broad St,0,4,0,0,0
2424,1276298,11-Dec-18,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,0,0,0
2425,1272855,9-Dec-18,Wisconsin,Madison,3554 E Washington Ave,0,4,0,0,2
2426,1273161,8-Dec-18,California,Inglewood,801 S Inglewood Ave,0,5,0,0,0
2427,1272106,8-Dec-18,New York,Corona (Queens),89-25 130th St,0,5,0,0,1
2428,1267682,1-Dec-18,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,0,0,0
2429,1266937,26-Nov-18,Tennessee,Powell,Tammy Dr,0,4,0,0,2
2430,1262814,25-Nov-18,Alabama,Demopolis,Floyd St and Field St,2,2,0,0,0
2431,1263332,25-Nov-18,California,Oakland,1000 block of 24th St,0,4,0,0,0
2432,1263086,25-Nov-18,Texas,Houston,4500 block of Yale St,1,3,0,0,0
2433,1262013,23-Nov-18,Florida,Miami,5801 NW 27th Ave,2,5,0,0,0
2434,1261351,22-Nov-18,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,0,0,2
2435,1260525,21-Nov-18,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,0,0,0
2436,1258777,19-Nov-18,Colorado,Denver,1200 21st Street,1,3,0,1,2
2437,1258804,19-Nov-18,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,0,0,4
2438,1258009,18-Nov-18,California,Los Angeles (Watts),95th St and Defiance Ave,1,3,0,1,0
2439,1257508,16-Nov-18,Arkansas,Little Rock,4405 W 14th St,3,1,0,0,1
2440,1256435,14-Nov-18,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,0,0,0
2441,1254225,13-Nov-18,New Mexico,Gallup,CR 1 and Defiance Draw Rd,3,1,1,0,0
2442,1254084,12-Nov-18,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,0,0,1
2443,1253361,11-Nov-18,Arizona,Globe,598 N Broad St,3,1,0,0,1
2444,1249561,7-Nov-18,California,Thousand Oaks,99 Rolling Oaks Dr,12,2,1,0,0
2445,1246727,3-Nov-18,New York,Watertown,136 Franklin St,0,5,0,0,1
2446,1247019,2-Nov-18,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,0,0,0
2447,1246489,2-Nov-18,Florida,Tallahassee,1950 Thomasville Rd,2,4,1,0,0
2448,1245274,1-Nov-18,Missouri,Springfield,906 E Locust St,3,2,0,0,1
2449,1245703,1-Nov-18,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,0,0,0
2450,1244754,31-Oct-18,Michigan,Detroit,19000 block of Langholm St,1,3,0,0,1
2451,1246059,30-Oct-18,California,Vallejo,Woodrow Ave and Reis Ave,2,3,0,0,0
2452,1244424,30-Oct-18,California,Los Angeles,65th Place and Vermont Avenue,0,5,0,0,0
2453,1243331,29-Oct-18,California,Riverside,3252 Mission Inn Ave,0,7,0,0,0
2454,1243010,28-Oct-18,Arkansas,El Dorado,2 Whites Quarters,2,2,0,0,1
2455,1242807,27-Oct-18,Tennessee,Memphis,4275 Lady Slipper Ln,0,5,0,0,3
2456,1241819,27-Oct-18,Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,6,0,1,1
2457,1242443,26-Oct-18,New Jersey,Jersey City,77 Brinkerhoff St,1,3,0,0,2
2458,1240751,24-Oct-18,Illinois,Chicago,6200 block of S King Dr,0,5,0,0,0
2459,1238603,22-Oct-18,Illinois,Chicago,9231 S Cottage Grove Av,0,6,0,0,0
2460,1237930,21-Oct-18,Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5,0,0,0
2461,1238052,21-Oct-18,Washington,Lakewood,8722 S Tacoma Way,1,3,0,0,4
2462,1234087,16-Oct-18,Georgia,Atlanta,Broad St,0,4,0,0,0
2463,1233663,15-Oct-18,Tennessee,Columbia,1075 Carters Creek Pike,4,0,1,0,0
2464,1232554,14-Oct-18,Texas,Fort Worth,5310 E Rosedale St,0,4,0,0,0
2465,1233563,14-Oct-18,Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1,0,0,1
2466,1233068,14-Oct-18,California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2,0,0,0
2467,1232288,13-Oct-18,Texas,Taft,511 Wilburn St,4,1,0,0,2
2468,1232018,13-Oct-18,Missouri,Saint Louis,400 block of Midlothian Road,0,4,0,0,0
2469,1232044,12-Oct-18,South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6,0,0,2
2470,1231385,12-Oct-18,Nevada,Las Vegas,6500 block of W Charleston Blvd,0,4,0,0,0
2471,1229738,8-Oct-18,Alabama,Birmingham,Joppa Ave,0,4,0,0,0
2472,1226923,6-Oct-18,Oklahoma,Tulsa,9453 E 31st St,0,4,0,0,0
2473,1226853,6-Oct-18,Texas,Houston,6802 Cullen Blvd,1,3,0,0,0
2474,1226384,6-Oct-18,California,Oakland,Williams St and Telegraph Ave,0,4,0,2,0
2475,1226179,4-Oct-18,New Mexico,Espanola (Española),1813 N Riverside Dr,1,3,0,0,3
2476,1225631,4-Oct-18,Georgia,Swainsboro,Lucky St,0,4,0,0,3
2477,1223865,3-Oct-18,South Carolina,Florence,932 Ashton Dr,2,6,0,0,1
2478,1223755,3-Oct-18,Pennsylvania,Philadelphia,5101 Germantown Ave,1,4,0,0,0
2479,1221758,1-Oct-18,Illinois,Chicago,500 block of S Michigan Ave,2,2,0,0,1
2480,1221794,30-Sep-18,California,Compton,1300 E Palmer St,1,3,0,0,0
2481,1220912,29-Sep-18,Florida,Orlando,1700 block of 24th St,1,4,0,0,2
2482,1220331,28-Sep-18,Pennsylvania,Philadelphia,5100 block of Haverford Ave,2,2,0,0,0
2483,1217150,24-Sep-18,Tennessee,Memphis,1528 Ragan St,3,2,0,0,0
2484,1215987,23-Sep-18,California,Bakersfield,2600 block of Chandler Court,1,4,0,0,0
2485,1215954,23-Sep-18,California,Baldwin Park,3700 block of Loma Lane,0,4,0,0,0
2486,1215904,22-Sep-18,New York,Hempstead,Dolan St,0,4,0,0,0
2487,1215739,21-Sep-18,District of Columbia,Washington,1800 block of Benning Rd NE,0,4,0,0,2
2488,1213926,20-Sep-18,Maryland,Aberdeen,1501 Perryman Rd,3,3,1,0,0
2489,1214298,20-Sep-18,New York,Syracuse,1317 Midland Ave,0,5,0,0,0
2490,1213223,19-Sep-18,Wisconsin,Middleton,1850 Deming Way,0,4,1,0,0
2491,1213836,19-Sep-18,Illinois,Chicago,W Cermak Rd and S State St,0,4,0,0,0
2492,1213293,19-Sep-18,Pennsylvania,Masontown,1 E Church St,0,4,1,0,0
2493,1212984,18-Sep-18,Louisiana,New Orleans (Algiers),1100 block of Sumner St,0,4,0,0,0
2494,1212567,18-Sep-18,Tennessee,Memphis,4622 Faronia Rd,0,4,0,0,5
2495,1211659,17-Sep-18,Maryland,Silver Spring,123 Amberleigh Dr,3,1,1,0,0
2496,1210742,15-Sep-18,Wisconsin,Milwaukee,820 S 21st St,0,4,0,0,0
2497,1209006,12-Sep-18,California,Bakersfield,660 Manwell Blvd,5,0,1,0,0
2498,1208397,11-Sep-18,Illinois,Chicago,10600 block of S Bensley Avenue,0,4,0,0,0
2499,1206828,10-Sep-18,Tennessee,Memphis,140 Lt George W Lee Ave,0,5,0,0,1
2500,1206409,9-Sep-18,Illinois,Elgin,550 S McLean Blvd,1,3,0,0,0
2501,1206375,9-Sep-18,Alabama,Auburn,224 W Magnolia St,1,4,0,0,2
2503,1206050,7-Sep-18,Minnesota,Minneapolis,2024 N Washington Ave,1,3,0,0,1
2504,1204538,6-Sep-18,Ohio,Cincinnati,511 Walnut St,3,2,1,0,0
2505,1204486,4-Sep-18,Georgia,Albany,1200 block of Gillespie Ave,0,4,0,0,1
2506,1202134,2-Sep-18,Texas,San Antonio,600 block of Morningview St,0,4,0,0,0
2507,1202274,2-Sep-18,New Jersey,Paterson,43 12th Ave,2,2,0,0,0
2508,1202318,2-Sep-18,Alabama,Birmingham,500 23rd St S,0,6,0,1,0
2509,1201885,2-Sep-18,Arkansas,Fort Smith,801 Garrison Ave,0,4,0,0,0
2510,1202332,2-Sep-18,California,San Bernardino,1277 East Lynwood Drive,0,8,0,0,0
2511,1202437,2-Sep-18,New Jersey,Trenton,Stuyvesant Ave and Bryn Mawr Ave,0,4,0,0,0
2512,1201973,1-Sep-18,Florida,Fort Lauderdale (Lauderhill),5225 NW 24th Ct,1,3,0,0,0
2513,1201135,1-Sep-18,Ohio,Cleveland,3232 Lakeside Ave East,1,7,0,0,0
2514,1200904,31-Aug-18,Colorado,Aurora,1900 block of Peoria St,2,2,0,1,1
2515,1197278,27-Aug-18,Arkansas,Pine Bluff,2600 block of W 34th Ave,1,3,0,0,0
2516,1196028,26-Aug-18,Florida,Jacksonville,2 Independent Dr,2,9,1,0,0
2517,1195537,25-Aug-18,Virginia,Richmond,4 N 18th St,0,5,0,0,0
2518,1196051,25-Aug-18,Tennessee,Nashville,1564 9th Ave N,1,4,0,0,0
2519,1194315,23-Aug-18,Pennsylvania,Philadelphia,5800 block of Oakland St,0,4,0,0,0
2520,1194598,23-Aug-18,Maryland,Baltimore,1700 block of Homestead St,0,4,0,0,0
2521,1194057,22-Aug-18,Missouri,Saint Louis,I-64 and Jefferson Ave,0,4,0,0,0
2522,1192788,21-Aug-18,Tennessee,Memphis,2119 E Alcy Rd,0,4,0,0,1
2523,1191368,20-Aug-18,Tennessee,Jackson,60 Heritage Square,1,4,0,0,0
2524,1192036,20-Aug-18,Ohio,Cleveland,E 94th St and Kinsman Rd,1,3,0,0,0
2525,1191279,19-Aug-18,Illinois,Chicago,7400 block of S Dante Ave,0,5,0,0,0
2526,1190035,18-Aug-18,New York,Bronx,925 Allerton Ave,0,4,0,0,1
2527,1189717,17-Aug-18,Illinois,Chicago,1600 block of W 65th St,0,7,0,0,0
2528,1188597,15-Aug-18,South Carolina,Greenwood,104 Mimosa Ct,0,5,0,0,0
2529,1186888,14-Aug-18,Pennsylvania,Wyncote,1000 S Easton Rd,0,5,0,0,1
2530,1185622,12-Aug-18,Pennsylvania,Pittsburgh,5600 block of Broad St,0,4,0,0,1
2531,1185520,12-Aug-18,California,Clearlake,4786 Yarrington Ct,3,1,1,0,0
2532,1184607,11-Aug-18,Colorado,Thornton,4050 E 100th Ave,1,3,0,0,1
2533,1186061,11-Aug-18,California,San Francisco,Geneva St and Mission St,1,4,0,0,1
2534,1184992,10-Aug-18,Missouri,Saint Louis,1515 N 13th St,0,4,0,0,1
2535,1184206,10-Aug-18,Michigan,Detroit,6300 block of Vinewood St,0,4,0,0,1
2536,1182893,8-Aug-18,New Jersey,Paterson,Mercer St and Franklin St,0,4,0,0,0
2537,1182717,8-Aug-18,Pennsylvania,Philadelphia,North 12th Street and West Huntingdon Street,2,4,0,0,0
2538,1179935,5-Aug-18,Illinois,Chicago,50 block of N Leclaire Ave,1,4,0,0,0
2539,1179619,5-Aug-18,Illinois,Chicago,1300 block of S Millard Ave,1,5,0,0,0
2540,1179607,5-Aug-18,Illinois,Chicago,1300 block of W 76th St,0,8,0,0,0
2541,1179677,5-Aug-18,Illinois,Chicago,900 block of S Karlov Ave,0,4,0,0,0
2542,1179644,5-Aug-18,Illinois,Chicago,1600 block of S Avers Ave,0,4,0,0,0
2543,1179810,4-Aug-18,Nevada,Las Vegas,3400 block of Coran Ln,0,6,0,0,0
2544,1180161,4-Aug-18,Missouri,Kansas City,E 18th St and Highland Ave,0,6,0,0,1
2545,1179805,4-Aug-18,Illinois,Chicago,1600 block of N Leclaire Ave,1,3,0,0,0
2546,1179589,4-Aug-18,Wisconsin,Milwaukee,40th St and Vliet St,0,4,0,0,0
2547,1176169,31-Jul-18,California,Gardena,1212 West 135th Street,2,3,0,0,1
2548,1177024,30-Jul-18,Georgia,Savannah,12328 Largo Dr,0,4,0,0,0
2549,1175571,30-Jul-18,Illinois,Chicago,1200 block of S Avers Ave,0,4,0,0,0
2550,1174423,29-Jul-18,Pennsylvania,York,100 block of E Maple St,0,4,0,0,0
2551,1174960,29-Jul-18,Arizona,Phoenix,2501 E Van Buren St,1,4,0,0,0
2552,1174990,29-Jul-18,Michigan,Lansing,Spring and River Street,0,4,0,0,0
2553,1174190,28-Jul-18,Louisiana,New Orleans,3400 S Claiborne Ave,3,7,0,0,1
2554,1174527,28-Jul-18,California,Los Angeles,8801 S Vermont Ave,2,4,0,0,0
2555,1173476,27-Jul-18,Texas,Robstown,603 East Ave J,4,0,1,0,0
2556,1173637,27-Jul-18,Illinois,Chicago,1100 block of S Troy St,0,4,0,0,0
2557,1172224,26-Jul-18,Ohio,Cleveland,18416 St Clair Ave,1,6,0,0,2
2558,1173069,26-Jul-18,California,Oakland,73rd Ave and Bancroft Ave,2,2,0,0,0
2559,1172403,26-Jul-18,Texas,Dallas,3019 South Blvd,0,6,0,0,0
2560,1172333,25-Jul-18,Louisiana,New Orleans,7000 block of Bullard Ave,0,4,0,0,1
2561,1170482,23-Jul-18,Illinois,Chicago,6400 block of S May St,0,5,0,0,0
2562,1168828,21-Jul-18,Maryland,Baltimore,1000 block of Dundalk Ave,0,4,0,0,0
2563,1169103,21-Jul-18,Illinois,Chicago,3100 block of W Fulton St,2,5,0,0,0
2564,1169656,20-Jul-18,Washington,Sunnyside,500 block of S 15th St,1,4,0,0,0
2565,1167806,20-Jul-18,New Jersey,Elizabeth,323 Irvington Ave,0,4,0,0,0
2566,1166302,18-Jul-18,Oklahoma,Oklahoma City,7201 Melrose Ln,0,4,0,0,4
2567,1165214,16-Jul-18,Florida,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4,0,0,0
2568,1165299,16-Jul-18,Pennsylvania,Philadelphia,2100 block of N 4th St,1,4,0,0,0
2569,1165183,16-Jul-18,District of Columbia,Washington,300 block of 53rd St NE,1,4,0,0,10
2570,1164167,15-Jul-18,Colorado,Denver,50th Ave and Grant St,0,4,0,0,0
2571,1164110,15-Jul-18,Tennessee,Chattanooga,1400 Cowart St,0,5,0,0,0
2572,1163947,14-Jul-18,Maryland,Fort Washington,9500 block of Fort Foote Rd,0,4,0,0,0
2573,1162785,13-Jul-18,Virginia,Richmond,1401 Roseneath Rd,1,3,0,0,0
2574,1162687,12-Jul-18,Tennessee,Memphis,3678 Powers Rd,0,5,0,0,0
2575,1162437,11-Jul-18,Texas,Houston,9550 Bissonnet St,0,4,0,0,0
2576,1161230,11-Jul-18,Florida,Reddick,16300 block of NW Gainesville Rd,0,4,0,0,0
2577,1159820,9-Jul-18,Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4,0,0,2
2578,1160253,9-Jul-18,Delaware,Wilmington,2709 Ferris Rd,4,0,1,0,0
2579,1160418,8-Jul-18,Alabama,Brandon,565 US-80,0,5,0,1,0
2580,1159528,8-Jul-18,Tennessee,Memphis,Mount Moriah Rd and Mendenhall Rd,0,4,0,0,0
2581,1158826,7-Jul-18,Alabama,Wetumpka,135 Granite Way,2,2,1,0,0
2582,1156480,5-Jul-18,New York,Brooklyn,280 Herkimer St,0,4,0,0,0
2583,1157073,5-Jul-18,New York,Albany,First St and Lexington Ave,0,4,0,0,0
2584,1156528,5-Jul-18,California,Los Angeles,1600 block of W. 2nd Street,3,3,0,0,0
2585,1156638,5-Jul-18,Virginia,Virginia Beach,1800 block of Atlantic Ave,0,6,0,0,1
2586,1157733,5-Jul-18,Ohio,Lima,1440 Bellefontaine Ave,1,5,0,0,0
2587,1155906,4-Jul-18,Georgia,Atlanta,5456 E Fayetteville Rd,1,3,0,0,0
2588,1155567,3-Jul-18,Missouri,Saint Louis,1700 block of Billups Ave,1,5,0,0,0
2589,1154998,3-Jul-18,District of Columbia,Washington,1700 block of Benning Rd NE,0,4,0,0,0
2590,1154558,2-Jul-18,New York,Buffalo,Grape St,2,2,0,0,1
2591,1153997,1-Jul-18,Illinois,Chicago,3400 block of W Walnut Ave,0,6,0,0,0
2592,1153531,30-Jun-18,Maryland,Baltimore,4000 block of Penhurst Ave,0,6,0,0,0
2593,1153134,30-Jun-18,Georgia,Ashburn,800 Block of W. Washington,1,6,0,0,2
2594,1153471,30-Jun-18,New Jersey,Jersey City,Lexington Ave and John F Kennedy Blvd,0,5,0,0,1
2595,1151584,28-Jun-18,Maryland,Annapolis,888 Bestgate Rd,5,0,0,0,1
2596,1151355,27-Jun-18,California,Oakland,8901 MacArthur Boulevard,1,3,0,0,0
2597,1151527,27-Jun-18,Texas,San Antonio,100 block of Holly Street,0,4,0,0,1
2598,1151373,27-Jun-18,Connecticut,Hartford,124 Hillside Ave,0,4,0,0,0
2599,1149910,25-Jun-18,Illinois,Chicago,3900 block of S Vincennes Ave,0,6,0,0,0
2600,1148468,24-Jun-18,North Carolina,Sanford,109 S Steele St,1,5,0,1,1
2601,1148678,24-Jun-18,Florida,Punta Gorda,2450 Harbour Dr,0,4,0,0,0
2602,1148647,24-Jun-18,Florida,Indiantown,17068 SW Palm Beach St,0,4,0,0,0
2603,1149173,24-Jun-18,Florida,Palm Beach Gardens (Riviera Beach),1200 block of W 35th St,1,3,0,0,0
2604,1149463,24-Jun-18,Indiana,Gary,2500 block of Harrison Street,1,3,0,0,0
2605,1148596,24-Jun-18,Ohio,Sandusky,1504 Milan Rd,0,5,0,0,0
2606,1148042,23-Jun-18,Kansas,Wichita,1403 Harding  St,0,4,0,0,0
2607,1147720,23-Jun-18,Illinois,Chicago,100 block of East 51st St,1,4,0,0,0
2608,1161366,23-Jun-18,Tennessee,Covington,319 N High St,0,4,0,0,0
2609,1147323,22-Jun-18,Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,0,0,0
2610,1146968,21-Jun-18,California,San Bernardino,279 W Base Line,1,3,0,0,0
2611,1146760,21-Jun-18,Louisiana,Morganza,Deaton Ln,0,4,0,0,0
2612,1146547,21-Jun-18,Illinois,Chicago,6500 block of S Claremont Ave,0,4,0,0,0
2613,1145709,20-Jun-18,California,Modesto,2300 block of West Hatch Road,0,5,0,0,0
2614,1145881,19-Jun-18,Alabama,Huntsville,905 Lee Dr NW,0,4,0,0,1
2615,1144852,18-Jun-18,Illinois,Bloomington,311 Riley Dr,3,1,0,0,1
2616,1143558,18-Jun-18,Illinois,Chicago,1300 block of S Loomis St,2,3,0,0,0
2617,1143135,17-Jun-18,North Carolina,Charlotte,3215 Queen City Dr,0,4,0,0,0
2618,1142789,17-Jun-18,New Jersey,Trenton,635 S Clinton Ave,0,17,1,2,2
2619,1143081,17-Jun-18,Georgia,Macon,325 Edgewood Ln,1,3,0,0,1
2620,1143524,17-Jun-18,Illinois,Chicago,2200 block of S Sacramento Ave,0,4,0,0,0
2621,1141645,14-Jun-18,California,Union City,32992 Mission Blvd,0,5,0,0,0
2622,1141745,14-Jun-18,New York,Buffalo,Marigold Ave,1,4,0,0,0
2623,1141943,14-Jun-18,California,Tracy,West 6th Street,1,4,0,0,1
2624,1141108,14-Jun-18,Colorado,Westminster,5150 W 80th Ave,1,3,0,0,1
2625,1142145,14-Jun-18,Pennsylvania,Philadelphia,400 block of Penn St,0,4,0,0,0
2626,1139320,12-Jun-18,New York,Bronx,W 166th St and  Summit Ave,0,4,0,0,0
2627,1139176,11-Jun-18,Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,0,0,3
2628,1138324,11-Jun-18,Florida,Orlando,4932 Eaglesmere Dr,5,0,1,0,0
2629,1137435,10-Jun-18,California,Valley Village,12719 Tiara St,0,6,0,0,0
2630,1137586,10-Jun-18,Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,0,0,1
2631,1137547,10-Jun-18,Illinois,Aurora,300 block of W Park Ave,0,7,0,0,0
2632,1137600,10-Jun-18,Florida,Bradenton,5627 14th St W,1,5,0,0,2
2633,1137473,10-Jun-18,Illinois,Chicago,6400 block of S Eberhart Ave,1,5,0,0,0
2634,1137848,10-Jun-18,Illinois,Bloomington,1200 block of Orchard Rd,2,2,0,0,1
2635,1137737,9-Jun-18,North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,0,0,0
2636,1136928,9-Jun-18,Massachusetts,Boston,14 Copeland St,0,4,0,0,1
2637,1137402,9-Jun-18,Pennsylvania,Philadelphia,2000 block of 20th St,1,4,0,0,0
2638,1134378,5-Jun-18,Florida,Jacksonville,Town Center Pkwy,3,1,0,0,0
2639,1132408,3-Jun-18,Texas,Dallas,4500 Spring Ave,0,5,0,0,0
2640,1131909,3-Jun-18,Illinois,Chicago,1200 block of W 73rd Pl,1,3,0,0,0
2641,1131855,2-Jun-18,Nebraska,Omaha,S 11th St and Farnam St,1,6,0,0,1
2642,1132050,2-Jun-18,New York,Buffalo,Strauss Street,0,5,0,0,0
2643,1129432,31-May-18,South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,0,0,1
2644,1126712,27-May-18,Louisiana,Shreveport,857 E Stoner Ave,0,4,0,0,1
2645,1126434,27-May-18,Colorado,Aurora,15373 E 6th Ave,1,3,0,0,0
2646,1124777,25-May-18,Ohio,Cincinnati,1000 block of Ross Avenue,0,4,0,0,1
2647,1122728,20-May-18,Indiana,Anderson,1604 Madison Ave,0,4,0,0,0
2648,1121111,20-May-18,Mississippi,Hazlehurst,513 Monticello St,1,7,0,0,2
2649,1118785,18-May-18,Texas,Santa Fe,16000 Hwy 6,10,13,0,0,1
2650,1116705,16-May-18,Texas,Ponder,610 Lone Star Park Ln,4,1,1,0,0
2651,1115110,14-May-18,Maryland,Baltimore,2020 Etting St,0,4,0,0,0
2652,1114725,13-May-18,California,Los Angeles,365 W Manchester Avenue,2,2,0,0,1
2653,1115051,13-May-18,California,Stockton,2436 Belleview St,3,2,0,0,0
2654,1114402,13-May-18,Mississippi,Byhalia,French Rd and Berta Rd,0,4,0,0,1
2655,1114276,12-May-18,Nebraska,Omaha,3201 Decatur St,0,6,0,0,0
