,Unnamed: 0,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1212,1221,2186246,2021-12-09,Wisconsin,Beloit,1900 block of Porter Ave,1,5,0,0,0
1213,1222,2183667,2021-12-06,Pennsylvania,Philadelphia,1500 block of N 29th St,0,4,0,0,0
1214,1223,2182789,2021-12-05,Michigan,Detroit,5200 block of Marlborough St,2,2,0,0,0
1215,1224,2183120,2021-12-05,Texas,El Paso,2910 Tularosa Ave,1,3,0,0,1
1216,1225,2181840,2021-12-03,Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,0,0,0
1217,1226,2181096,2021-12-02,North Carolina,Elizabeth City,Perry St and Jordan St,3,3,0,0,2
1218,1227,2179099,2021-11-30,Georgia,Rex,3600 block of Jervis Court,3,2,1,0,0
1219,1228,2178487,2021-11-30,Michigan,Oxford,745 N Oxford Rd,4,7,0,0,1
1220,1229,2177268,2021-11-28,Pennsylvania,Philadelphia,1300 block of S 50th St,0,4,0,0,0
1221,1230,2176922,2021-11-28,Maryland,Baltimore,1300 block of North Montford Ave,0,7,0,0,0
1222,1231,2177300,2021-11-28,Illinois,Evanston,1950 Green Bay Rd,1,4,0,0,0
1223,1232,2177416,2021-11-28,California,Lancaster,3500 block of Garnet Lane,5,0,0,0,1
1224,1233,2176653,2021-11-28,Colorado,Aurora,1500 block of Dayton St,0,5,0,0,0
1225,1234,2176667,2021-11-27,New Jersey,Newark,900 block of Bergen St,1,3,0,0,0
1226,1235,2176058,2021-11-26,Tennessee,Nashville,2815 Torbett St,2,4,1,0,1
1227,1236,2175329,2021-11-25,Texas,San Antonio,4000 block of Sunrise Creek Dr,3,1,0,0,0
1228,1237,2175615,2021-11-25,South Carolina,Green Sea,Long Branch Swamp Rd,0,4,0,0,0
1229,1238,2173531,2021-11-23,Florida,Lehigh Acres,Cervantes St,0,4,0,0,0
1230,1239,2174033,2021-11-23,Texas,Marshall,700 block of Cross St,1,3,0,0,1
1231,1240,2174685,2021-11-22,North Carolina,Warsaw,101 Matthews St,2,2,0,0,0
1232,1241,2172178,2021-11-21,New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,0,0,2
1233,1242,2172657,2021-11-21,Louisiana,Baton Rouge,4888 Plank Rd,1,4,0,0,1
1234,1243,2171568,2021-11-20,California,Fresno,3665 N Pleasant Ave,2,2,0,0,0
1235,1244,2172018,2021-11-20,Illinois,Berwyn,6802 W 26th St,0,4,0,0,0
1236,1245,2170438,2021-11-18,Maryland,Cambridge,700 block of Greenwood Ave,1,3,0,0,2
1237,1246,2169719,2021-11-17,Illinois,East Saint Louis,8300 block of State St,1,3,0,0,0
1238,1247,2170140,2021-11-17,New York,Newburgh,William St and Carson Ave,0,4,0,0,1
1239,1248,2169494,2021-11-17,New York,Bronx,815 Burke Ave,1,3,0,0,0
1240,1249,2168989,2021-11-17,Illinois,Chicago,1240 W Randolph St,0,4,0,0,0
1241,1250,2167778,2021-11-15,New York,New York (Manhattan),101 W 141st St,0,4,0,0,0
1242,1251,2167297,2021-11-15,Colorado,Aurora,1200 Nome St,0,6,0,0,4
1243,1252,2166673,2021-11-14,Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,0,0,0
1244,1253,2166768,2021-11-14,Missouri,Columbia,19 N 5th St,0,5,1,0,1
1245,1254,2166953,2021-11-14,Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1
1246,1255,2166817,2021-11-14,Alabama,Troy,803 US-231 S,1,5,0,0,0
1247,1256,2166055,2021-11-13,North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,0,4,0,0,1
1248,1257,2167889,2021-11-13,Louisiana,Houma,100 block of Emma St,0,4,0,0,2
1249,1258,2165535,2021-11-12,Alabama,Birmingham,1100 block of 33rd St SW,2,2,0,0,1
1250,1259,2165600,2021-11-12,Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4
1251,1260,2163306,2021-11-09,New York,Rochester,Clifton St and Jefferson Ave,0,4,0,0,0
1252,1261,2163772,2021-11-09,Louisiana,Hahnville (Killona),160 Killona Dr,1,4,0,0,1
1253,1262,2163617,2021-11-09,South Dakota,Scotland,710 2nd St,3,2,0,0,1
1254,1263,2162196,2021-11-08,Texas,Victoria,10700 FM 236,3,1,0,0,1
1255,1264,2162269,2021-11-08,Pennsylvania,Philadelphia,200 block of E Louden St,0,4,0,0,0
1256,1265,2161323,2021-11-07,Wisconsin,Kenosha,625 57th St,1,3,0,0,0
1257,1266,2161116,2021-11-06,California,Oakley,33 Malicoat Ave,2,2,0,0,1
1258,1267,2160608,2021-11-06,Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2
1259,1268,2161078,2021-11-06,California,Highland,26998 3rd St,0,4,0,0,0
1260,1269,2160838,2021-11-05,California,Oakland,8400 block of International Blvd,1,3,0,0,0
1261,1270,2158417,2021-11-03,Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1
1262,1271,2158524,2021-11-03,Iowa,Des Moines,11300 block of E 15th St,0,4,0,0,0
1263,1272,2157991,2021-11-02,Alabama,Mobile,4120 Government Blvd,0,4,0,0,1
1264,1273,2156175,2021-11-01,Florida,Orlando,N Orange Ave and Wall St,0,4,0,0,0
1265,1274,2157206,2021-11-01,Texas,San Antonio,1900 block of W Laurel St,0,4,0,0,0
1266,1275,2155369,2021-10-31,Kentucky,Louisville,6210 Shepherdsville Rd,2,2,0,0,0
1267,1276,2155517,2021-10-31,Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,0,0,0
1268,1277,2155428,2021-10-31,Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,0,0,0
1269,1278,2155282,2021-10-31,Texas,Houston,1909 Schilder Dr,1,3,0,0,0
1270,1279,2155329,2021-10-31,Illinois,Joliet,1018 E Jackson St,3,11,0,0,4
1271,1280,2156001,2021-10-31,Texas,Fort Worth,3700 block of Lebow St,1,3,0,0,2
1272,1281,2154851,2021-10-30,California,Gilroy,400 block of Las Animas Ave,2,2,0,0,1
1273,1282,2154422,2021-10-30,Illinois,Decatur,1100 block of N Union St,0,4,0,0,0
1274,1283,2154441,2021-10-30,Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,0,4,0,0,0
1275,1284,2154873,2021-10-30,California,Sacramento,5560 Palm Ave,2,5,0,0,1
1276,1285,2155172,2021-10-30,Florida,Saint Petersburg,1079 62nd Ave S,1,4,0,0,1
1277,1286,2155001,2021-10-30,Texas,Texarkana,2315 Texas Blvd,1,9,0,0,2
1278,1287,2154283,2021-10-29,New York,Poughkeepsie,32 Cannon St,0,5,0,0,2
1279,1288,2155826,2021-10-29,Michigan,Kalamazoo,3082 S 9th St,0,4,0,0,0
1280,1289,2153285,2021-10-28,Nevada,Las Vegas,3900 block of E Cheyenne Ave,0,4,0,0,0
1281,1290,2153779,2021-10-28,Tennessee,Nashville,210 N 9th St,1,3,0,0,0
1282,1291,2150274,2021-10-25,Idaho,Boise,350 N Milwaukee St,2,3,1,0,0
1283,1292,2154085,2021-10-24,California,Gonzales,Foletta Rd,2,2,0,0,2
1284,1293,2150037,2021-10-24,Mississippi,Crenshaw,413 Jones St,2,3,0,0,2
1285,1294,2148921,2021-10-23,South Carolina,Florence,811 S Irby St,0,6,0,0,0
1286,1295,2148891,2021-10-23,California,Ontario,700 block of E Bonnie Brae Ct,1,4,0,0,2
1287,1296,2148633,2021-10-23,Georgia,Fort Valley,603 Carver Dr,1,7,0,0,0
1288,1297,2148282,2021-10-22,Illinois,Chicago,7901 S Cottage Grove Ave,0,5,0,0,0
1289,1298,2148946,2021-10-22,Washington,Renton,16420 SE 128th St,0,4,0,0,0
1290,1299,2148401,2021-10-22,Maryland,Baltimore,3100 block of W North Ave,0,7,0,0,0
1291,1300,2147114,2021-10-21,New York,Brooklyn,3008 Glenwood Rd,0,4,0,0,0
1292,1301,2147301,2021-10-21,Washington,Tacoma,4258 Everett St,4,0,0,0,1
1293,1302,2147042,2021-10-20,Michigan,Farwell,9539 S Harrison Ave,4,0,0,0,1
1294,1303,2145931,2021-10-19,Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0
1295,1304,2143277,2021-10-17,Louisiana,Grambling,403 Main St,1,7,0,0,2
1296,1305,2143113,2021-10-17,Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,0,0,2
1297,1306,2143765,2021-10-17,Texas,Houston,1900 block of Dolly Wright St,0,7,0,0,0
1298,1307,2143889,2021-10-17,Colorado,Colorado Springs,1865 N Academy Blvd,0,5,0,0,0
1299,1308,2144160,2021-10-17,Wisconsin,Racine,Yout St and Carter St,0,6,0,0,0
1300,1309,2143479,2021-10-17,Arkansas,Pine Bluff,820 S Main St,1,8,0,1,0
1301,1310,2143499,2021-10-17,Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,0,0,0
1302,1311,2143605,2021-10-17,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0
1303,1312,2142402,2021-10-16,Texas,Killeen,308 S Second St,1,3,0,0,0
1304,1313,2142296,2021-10-15,Alabama,Mobile,1621 Virginia St,0,5,0,0,3
1305,1314,2142092,2021-10-14,Minnesota,Minneapolis,814 E Franklin Ave,1,4,0,0,0
1306,1315,2155043,2021-10-14,Mississippi,Mccomb,1300 14th St,0,6,0,0,0
1307,1316,2139048,2021-10-12,Florida,Naples,700 block of 99th Ave,1,3,0,2,3
1308,1317,2139674,2021-10-12,Mississippi,Meridian,2000 block of 17th St,3,1,0,0,0
1309,1318,2139198,2021-10-11,Georgia,Atlanta,4900 Delano Rd,0,6,0,0,0
1310,1319,2137321,2021-10-10,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,0,0,5
1311,1320,2137561,2021-10-10,Iowa,Sioux City,427 Pierce St,0,4,0,0,0
1312,1321,2137198,2021-10-10,Minnesota,Saint Paul,214 7th St W,1,12,0,3,3
